tier,country,language,language_basis,name,domain,catalogue_sources_in_country,catalogue_sources_in_language,flags
T3,rs,sr,export,Politeia,politeia.fpn.unibl.org,12,10,deep_host
T3,rs,sr,export,Press,pressonline.rs,12,10,
T3,rs,sr,export,Prva Plus,prvaplus.prva.rs,12,10,
T3,rs,sr,export,Prva Srpska Televizija,prva.rs,12,10,
T3,rs,sr,export,Psihijatrija danas,imh.org.rs,12,10,
T3,rs,sr,export,Psihologija,dps.org.rs,12,10,
T3,rs,sr,export,Q16085545,ilustrovana.com,12,10,
T3,rs,sr,export,Q61134863,superstartv.rs,12,10,
T3,rs,hu,export,Q72103783,szabadmagyarszo.com,12,12,
T3,rs,sr,export,Radio 021,021.rs,12,10,
T3,rs,sr,export,Radio Subotica,radiosubotica.co.rs,12,10,
T3,rs,sr,export,Radio Television of Vojvodina,rtv.rs,12,10,
T3,rs,sr,export,Ratarstvo i Povrtarstvo,nsseme.com,12,10,
T3,rs,sr,export,Red (Serbia),redportal.rs,12,10,
T3,rs,sr,export,RTS 2,rts.rs,12,10,
T3,rs,sr,export,RTV Belle Amie,belami.rs,12,10,
T3,rs,sr,export,Sanamed,sanamed.rs,12,10,
T3,rs,sr,export,Sandžačka TV Mreža,sandzackatv.rs,12,10,
T3,rs,sr,export,Sci Fi Universal,scifi.rs,12,10,
T3,rs,sr,export,Slobodna Television,slobodna.rs,12,10,
T3,rs,sr,export,Slovenika,slovenci.rs,12,10,
T3,rs,sr,export,Sociološki Pregled,socioloskipregled.org.rs,12,10,
T3,rs,sr,export,Sportal.rs,sportal.blic.rs,12,10,
T3,rs,sr,export,Tanjug,tanjug.rs,12,10,
T3,rs,sr,export,Teme: casopis za drustvene nauke,teme.junis.ni.ac.rs,12,10,deep_host
T3,rs,sr,export,TIMS: Acta,tims.edu.rs,12,10,
T3,rs,sk,export,Transport & Logistics,ulpad.fberg.tuke.sk,12,5,deep_host
T3,rs,sr,export,Turizam,dgt.uns.ac.rs,12,10,deep_host
T3,rs,sr,export,TV Avala,tvavala.rs,12,10,
T3,rs,sr,export,TV5 Užice,tv5.rs,12,10,
T3,rs,sr,export,Veterinarski Glasnik,vet.bg.ac.rs,12,10,deep_host
T3,rs,sr,export,Vojno-istoriski glasnik,isi.mod.gov.rs,12,10,deep_host
T3,rs,sr,export,Zaitoun Caravan Radio,zaitouncaravanradio.org.rs,12,10,
T3,rs,sr,export,Zaštita Materijala,idk.org.rs,12,10,
T3,rs,sr,export,Zbornik Matice Srpske za Prirodne Nauke,maticasrpska.org.rs,12,10,
T3,rs,sr,export,Zbornik Radova Filozofskog Fakulteta u Prištini,ffpr.edu.rs,12,10,
T3,rs,sr,export,Zbornik Radova Građevinskog Fakulteta,gf.uns.ac.rs,12,10,deep_host
T3,rs,sr,export,Zbornik Radova Vizantološkog Instituta,byzinst-sasa.rs,12,10,
T3,rs,sr,export,Zbornik Radova Vizantološkog Instituta,doiserbia.nb.rs,12,10,
T3,rs,sr,export,"Zbornik Radova: Geografski institut ""Jovan Cvijić""",ojs.gi.sanu.ac.rs,12,10,deep_host
T3,rs,sr,export,Zbornik Radova: Pravni Fakultet u Novom Sadu,pf.uns.ac.rs,12,10,deep_host
T3,rs,sr,export,Zbornik Radova: Pravni Fakultet u Novom Sadu,zbornik.pf.uns.ac.rs,12,10,deep_host
T3,rs,sr,export,Zbornik: Institut za Pedagoška Istraživanja,ipisr.org.rs,12,10,
T3,ru,ba,export,Bashkortostan kyzy,башкортостанкызы.рф,36,0,idn_domain
T3,ru,tt,export,Bezneñ gäcit,beznen.ru,36,0,
T3,ru,yi,export,Birobidzhaner Shtern,gazetaeao.ru,36,0,
T3,ru,ce,export,Daimohk,daymohk-gazet.ru,36,0,
T3,ru,et,export,DFM,dfm.ee,36,3,
T3,ru,tt,export,Intertat,intertat.tatar,36,0,
T3,ru,cv,export,Khypar,hypar.ru,36,0,
T3,ru,fi,export,Kipinä,omamedia.ru,36,4,
T3,ru,ba,export,Kiske Ufa,kiskeufa.ru,36,0,
T3,ru,cv,export,On the life’s way,smi21.ru,36,0,
T3,ru,tt,export,Q126726721,yuldash-sputnik.ru,36,0,
T3,ru,tt,export,Q20587452,magarif-uku.ru,36,0,
T3,ru,tt,export,Q20587457,madanizhomga.ru,36,0,
T3,ru,kk,export,Retro FM,retrofm.kz,36,1,
T3,ru,tt,export,Tartip Radio,tartip.tatar,36,0,
T3,ru,tt,export,Vatanym Tatarstan,vatantat.ru,36,0,
T3,ru,ba,export,Yaik,yaikrb.com,36,0,
T3,ru,tt,export,Ömet,emet73.ru,36,0,
T3,se,sv,export,Accent,accentmagasin.se,13,12,
T3,se,sv,export,Akademikern,akademikern.se,13,12,
T3,se,sv,export,Alingsås Tidning,alingsastidning.se,13,12,
T3,se,sv,export,Allas,allas.se,13,12,
T3,se,sv,export,Altinget,altinget.se,13,12,
T3,se,sv,export,Amelia,amelia.se,13,12,
T3,se,sv,export,Arbetarbladet,arbetarbladet.se,13,12,
T3,se,sv,export,Arbetaren,arbetaren.se,13,12,
T3,se,sv,export,Arbetarhistoria,arbetarhistoria.se,13,12,
T3,se,sv,export,Automobil,automobil.org,13,12,
T3,se,sv,export,Automobil,automobil.se,13,12,
T3,se,sv,export,Axess TV,axess.se,13,12,
T3,se,sv,export,Bandit Rock,ilikeradio.se,13,12,
T3,se,sv,export,Bang,bang.se,13,12,
T3,se,sv,export,Barometern,barometern.se,13,12,
T3,se,sv,export,Bike,bike.se,13,12,
T3,se,sv,export,Bilsport,e-tidning.motortidningar.se,13,12,
T3,se,sv,export,Bilsport,bilsport.se,13,12,
T3,se,sv,export,Blekinge Läns Tidning,blt.se,13,12,
T3,se,sv,export,Bohusläningen,bohuslaningen.se,13,12,
T3,se,sv,export,Bon,bon.se,13,12,
T3,se,sv,export,Borås Tidning,bt.se,13,12,
T3,se,sv,export,Brand,tidningenbrand.se,13,12,
T3,se,sv,export,Camino,caminomagasin.se,13,12,
T3,se,sv,export,Chef,chef.se,13,12,
T3,se,sv,export,Chefstidningen,chefstidningen.se,13,12,
T3,se,sv,export,Cinema,cinema.se,13,12,
T3,se,sv,export,Comedy Central Sweden,comedycentral.se,13,12,
T3,se,sv,export,"Confero: Essays on Education, Philosophy and Politics",confero.ep.liu.se,13,12,deep_host
T3,se,sv,export,Dagens Media,dagensmedia.se,13,12,
T3,se,sv,export,Dagens Medicin,dagensmedicin.se,13,12,
T3,se,sv,export,Dala-Demokraten,dalademokraten.se,13,12,
T3,se,sv,export,DinLokaltidning,dinlt.se,13,12,
T3,se,sv,export,Enköpings-Posten,eposten.se,13,12,
T3,se,sv,export,Eranos,journals.uu.se,13,12,
T3,se,sv,export,Eskilstuna-Kuriren,ekuriren.se,13,12,
T3,se,sv,export,Expo,expo.se,13,12,
T3,se,sv,export,Falköpings Tidning,falkopingstidning.se,13,12,
T3,se,sv,export,Fataburen,nordiskamuseet.se,13,12,
T3,se,sv,export,Femina,femina.se,13,12,
T3,se,sv,export,Filosofisk Tidskrift,bokforlagetthales.se,13,12,
T3,se,sv,export,Filosofisk Tidskrift,filosofisktidskrift.se,13,12,
T3,se,sv,export,Filter,magasinetfilter.se,13,12,
T3,se,sv,export,Flamman,flamman.se,13,12,
T3,se,sv,export,Folkbladet,folkbladet.se,13,12,
T3,se,sv,export,Folket i Bild/Kulturfront,fib.se,13,12,
T3,se,sv,export,Folkvett : organ för Vetenskap och folkbildning,vof.se,13,12,
T3,se,sv,export,Fornvännen,samla.raa.se,13,12,
T3,se,sv,export,Fornvännen,vitterhetsakademien.se,13,12,
T3,se,sv,export,Forskning & Framsteg,fof.se,13,12,
T3,se,sv,export,Fotboll direkt,fotbolldirekt.se,13,12,
T3,se,sv,export,Frilagt Hässleholm,frilagt.se,13,12,
T3,se,sv,export,Fronesis,fronesis.nu,13,12,
T3,se,sv,export,Får jag lov,fjl.se,13,12,
T3,se,sv,export,Galago,galago.se,13,12,
T3,se,sv,export,Gamereactor Sweden,gamereactor.se,13,12,
T3,se,sv,export,Gefle Dagblad,gd.se,13,12,
T3,se,sv,export,"Gemensamma författningssamlingen avseende hälso- och sjukvård, socialtjänst, läkemedel, folkhälsa m.m. : HSLF-FS",socialstyrelsen.se,13,12,
T3,se,sv,export,Grönköpings Veckoblad,gronkoping.nu,13,12,
T3,se,sv,export,Haparandabladet,hbwebben.se,13,12,
T3,se,sv,export,Hela Hälsingland,helahalsingland.se,13,12,
T3,se,sv,export,Helsingborgs närradio,hnfradio.se,13,12,
T3,se,sv,export,Hemmets Veckotidning,hemmets.se,13,12,
T3,se,sv,export,Hjo tidning,hjotidning.se,13,12,
T3,se,sv,export,Hockeysverige,hockeysverige.se,13,12,
T3,se,sv,export,Hudiksvalls Tidning,ht.se,13,12,
T3,se,sv,export,Hänt,hant.se,13,12,
T3,se,sv,export,Icakuriren,icakuriren.se,13,12,
T3,se,sv,export,Icakuriren,hemtrevligt.se,13,12,
T3,se,sv,export,Innebandymagazinet,innebandymagazinet.se,13,12,
T3,se,sv,export,Internationalen,internationalen.se,13,12,
T3,se,sv,export,Jury : tidskrift för deckarvänner,jury.se,13,12,
T3,se,sv,export,Kamratposten,kpwebben.se,13,12,
T3,se,no,export,Karib,karib.no,13,0,
T3,se,sv,export,Katrineholms-Kuriren,kkuriren.se,13,12,
T3,se,sv,export,Komma,tidskriftenkomma.se,13,12,
T3,se,sv,export,Kungälvs-Posten,kungalvsposten.se,13,12,
T3,se,sv,export,Kunskapskanalen,kunskapskanalen.se,13,12,
T3,se,sv,export,Kvällsstunden,kvallsstunden.se,13,12,
T3,se,sv,export,Kyrka och folk : månadsblad för evangelisk-luthersk tro och svenskt kyrkoliv,kyrkaochfolk.se,13,12,
T3,se,sv,export,Kyrkans tidning : Kt,kyrkanstidning.se,13,12,
T3,se,sv,export,Land,land.se,13,12,
T3,se,sv,export,Liberal Debatt,liberaldebatt.se,13,12,
T3,se,sv,export,Lychnos,tidskriftenlychnos.se,13,12,
T3,se,sv,export,Lychnos,idehist.uu.se,13,12,
T3,se,sv,export,Lyckoslanten,lyckoslanten.se,13,12,
T3,se,sv,export,Lyckoslanten,swedbank.se,13,12,
T3,se,sv,export,Länstidningen Östersund,ltz.se,13,12,
T3,se,sv,export,Mama,mama.nu,13,12,
T3,se,sv,export,"Medievärlden : publicistik, ekonomi, utveckling",medievarlden.se,13,12,
T3,se,sv,export,Metro Student Magazine,metrostudent.se,13,12,
T3,se,sv,export,Miljöaktuellt,miljoaktuellt.idg.se,13,12,
T3,se,sv,export,Mitrania,mitrania.se,13,12,
T3,se,sv,export,Mitt i,mitti.se,13,12,
T3,se,sv,export,Moderna Livet,modernalivet.se,13,12,
T3,se,sv,export,Morgonbris,ub.gu.se,13,12,
T3,se,sv,export,MovieZine,moviezine.se,13,12,
T3,se,sv,export,MTV Sweden,mtv.se,13,12,
T3,se,sv,export,Mälarönytt,malaronytt.com,13,12,
T3,se,sv,export,Namn och Bygd,gustavadolfsakademien.se,13,12,
T3,sg,ms,export,Berita Harian,beritaharian.sg,9,4,
T3,sg,ta,export,Tamil Murasu,tamilmurasu.com.sg,9,5,
T3,sk,sk,export,:24,rtvs.sk,6,5,
T3,sk,sk,export,Acta Electrotechnica et Informatica,aei.tuke.sk,6,5,
T3,sk,sk,export,ASB,asb.sk,6,5,
T3,sk,sk,export,Dvojka,stv.sk,6,5,
T3,sk,sk,export,Europa 2,europa2.sk,6,5,
T3,sk,sk,export,Folia Geographica,foliageographica.sk,6,5,
T3,sk,sk,export,Forum Historiae,forumhistoriae.sk,6,5,
T3,sk,sk,export,Fun Rádio,funradio.sk,6,5,
T3,sk,sk,export,JOJ Krimi,wau.joj.sk,6,5,
T3,sk,sk,export,JOJ Šport,jojsport.joj.sk,6,5,
T3,sk,sk,export,Konstantinove Listy,constantinesletters.ukf.sk,6,5,
T3,sk,sk,export,Korzár,korzar.sme.sk,6,5,
T3,sk,sl,export,Kulturne Dejiny,kulturnedejiny.ku.sk,6,3,
T3,sk,sk,export,Markíza International,international.markiza.sk,6,5,
T3,sk,sk,export,Materiálové Inžinierstvo,fstroj.uniza.sk,6,5,
T3,sk,sk,export,Muzeológia a Kultúrne Dedičstvo,muzeologia.sk,6,5,
T3,sk,sk,export,News Agency of the Slovak Republic,tasr.sk,6,5,
T3,sk,sk,export,News Agency of the Slovak Republic,teraz.sk,6,5,
T3,sk,sk,export,Nota Bene,notabene.sk,6,5,
T3,sk,sk,export,Národná obroda,narodnaobroda.sk,6,5,
T3,sk,sk,export,Orange Šport,sport.orange.sk,6,5,
T3,sk,sk,export,Ostium,ostium.sk,6,5,
T3,sk,sk,export,Q12046881,prave-spektrum.sk,6,5,
T3,sk,sk,export,Q125776923,radiomaria.sk,6,5,
T3,sk,sk,export,Q12775633,radiopiestany.sk,6,5,
T3,sk,sk,export,Q46228224,tvmistral.sk,6,5,
T3,sk,sk,export,Q657178,markiza.sk,6,5,
T3,sk,sk,export,Q9325513,lumen.sk,6,5,
T3,sk,sk,export,Quark,quark.sk,6,5,
T3,sk,sk,export,Radio and Television of Slovakia,stvr.sk,6,5,
T3,sk,sk,export,Radio KIKS,radiokiks.sk,6,5,
T3,sk,sk,export,Radio Slovakia International,dersi.rtvs.sk,6,5,
T3,sk,sk,export,Radio Slovakia International,enrsi.rtvs.sk,6,5,
T3,sk,sk,export,Radio Slovakia International,esrsi.rtvs.sk,6,5,
T3,sk,sk,export,Radio Slovakia International,frrsi.rtvs.sk,6,5,
T3,sk,sk,export,Radio Slovakia International,rsi.rtvs.sk,6,5,
T3,sk,sk,export,Radio Slovakia International,skrsi.rtvs.sk,6,5,
T3,sk,sk,export,Rock For You SK,rockforyou.net,6,5,
T3,sk,sk,export,Rádio Devín,devin.rtvs.sk,6,5,
T3,sk,sk,export,Rádio Devín,devin.stvr.sk,6,5,
T3,sk,sk,export,Rádio Expres,expres.sk,6,5,
T3,sk,sk,export,Rádio FM – Slovak Radio 4,fm.rtvs.sk,6,5,
T3,sk,sk,export,Rádio Junior,junior.rtvs.sk,6,5,
T3,sk,sk,export,Rádio Kiss,kosicednes.sk,6,5,
T3,sk,sk,export,Rádio Košice,radiokosice.sk,6,5,
T3,sk,sk,export,Rádio Litera,litera.rtvs.sk,6,5,
T3,sk,sk,export,Rádio Melody,radiomelody.sk,6,5,
T3,sk,sk,export,Rádio Patria,patria.rtvs.sk,6,5,
T3,sk,sk,export,Rádio Pyramída,pyramida.rtvs.sk,6,5,
T3,sk,sk,export,Rádio Regina,regina.stvr.sk,6,5,
T3,sk,sk,export,Rádio Slovensko,slovensko.rtvs.sk,6,5,
T3,sk,sk,export,Rádio Vlna,radiovlna.sk,6,5,
T3,sk,sk,export,Slavica Slovaca,slavu.sav.sk,6,5,
T3,sk,sk,export,Slavica Slovaca,slavistika.sk,6,5,
T3,sk,sk,export,Slovak Ethnology,sav.sk,6,5,
T3,sk,sk,export,Slovak Journal of Political Sciences,sjps.fsvucm.sk,6,5,
T3,sk,sk,export,Slovak News Agency,sita.sk,6,5,
T3,sk,sk,export,Slovenský rozhlas,rozhlas.sk,6,5,
T3,sk,sk,export,SME,sme.sk,6,5,
T3,sk,sk,export,Studia Historica Nitriensia,shnnitra.ff.ukf.sk,6,5,deep_host
T3,sk,sk,export,TV JOJ,joj.sk,6,5,
T3,sk,sk,export,TV Jojko,jojko.joj.sk,6,5,
T3,sk,sk,export,TV8,tv8.sk,6,5,
T3,sk,sk,export,Univerzál,upjs.sk,6,5,
T3,sk,sk,export,Živé.sk,zive.aktuality.sk,6,5,subdomain_of_catalogue_domain
T3,th,th,export,Chiang Mai Sattawa Phatthayasan,vet.cmu.ac.th,13,7,deep_host
T3,th,th,export,Daily News,dailynews.co.th,13,7,
T3,th,th,export,iTV,itv.co.th,13,7,
T3,th,th,export,Kazz Magazine,kazz-magazine.com,13,7,
T3,th,th,export,KC.Trio,vibulkij.com,13,7,
T3,th,th,export,Kom Chad Luek,komchadluek.net,13,7,
T3,th,th,export,Manager Daily,mgronline.com,13,7,
T3,th,th,export,National Broadcasting Services of Thailand,nbt2hd.prd.go.th,13,7,deep_host
T3,th,th,export,Radio Thailand,nbt.prd.go.th,13,7,deep_host
T3,th,th,export,Radio Thailand regional stations,prd.go.th,13,7,
T3,th,th,export,Siam Rath,siamrath.co.th,13,7,
T3,th,th,export,Siamsport,siamsport.co.th,13,7,
T3,th,th,export,Thai Global Network,tv5.co.th,13,7,
T3,th,th,export,Thai Post,thaipost.net,13,7,
T3,th,th,export,Thai Public Broadcasting Service,thaipbs.or.th,13,7,
T3,th,th,export,Thansettakij,thansettakij.com,13,7,
T3,th,th,export,The Standard,thestandard.co,13,7,
T3,th,th,export,TOP NEWS,topnews.co.th,13,7,
T3,th,th,export,True Spark,truevisions.co.th,13,7,
T3,th,th,export,VERY TV,very.co.th,13,7,
T3,tr,hy,export,Jamanak,jamanak.com,31,1,
T3,tr,hy,export,Marmara,normarmara.com,31,1,
T3,tz,sw,export,Uwazi,globalpublishers.co.tz,8,5,
T3,ua,uk,export,1 Podilskiy,1podilskiy.com.ua,24,14,
T3,ua,uk,export,1+1,1plus1.ua,24,14,
T3,ua,uk,export,5 Kanal,5.ua,24,14,
T3,ua,uk,export,"Academic Journal Series: Industrial Machine Building, Civil Engineering",znp.pntu.edu.ua,24,14,deep_host
T3,ua,uk,export,Academy of Young Model Makers,samorobkin.com.ua,24,14,
T3,ua,uk,export,Actual Problems Of International Relations,apir.iir.edu.ua,24,14,deep_host
T3,ua,uk,export,Adaptivni Sistemi Avtomatičnogo Upravlinnâ,asac.kpi.ua,24,14,
T3,ua,uk,export,Aerospace Technic and Technology,nti.khai.edu,24,14,
T3,ua,uk,export,AIN,ain.ua,24,14,
T3,ua,uk,export,Akademičnij Oglâd,acadrev.duan.edu.ua,24,14,deep_host
T3,ua,uk,export,Aktualʹnaâ Infektologiâ,ai.zaslavsky.com.ua,24,14,deep_host
T3,ua,uk,export,Aktualʹnì Pitannâ Farmacevtičnoï ì Medičnoï Nauki ta Praktiki,pharmed.zsmu.edu.ua,24,14,deep_host
T3,ua,uk,export,Aktualʹnì Pitannâ Suspìlʹnih Nauk ta Istorìï Medicini,e-apsnim.bsmu.edu.ua,24,14,deep_host
T3,ua,uk,export,Algologia,botany.kiev.ua,24,14,
T3,ua,uk,export,American History & Politics Scientific edition,americanstudies.history.knu.ua,24,14,deep_host
T3,ua,uk,export,Anali Mečnikìvsʹkogo Institutu,imiamn.org.ua,24,14,
T3,ua,uk,export,Anali Mečnikìvsʹkogo Institutu,irbis-nbuv.gov.ua,24,14,
T3,ua,uk,export,Antropologìčnì Vimìri Fìlosofsʹkih Doslìdžen',ampr.diit.edu.ua,24,14,deep_host
T3,ua,uk,export,Antropologìčnì Vimìri Fìlosofsʹkih Doslìdžen',ejournal.diit.edu.ua,24,14,deep_host
T3,ua,uk,export,Apostroph TV,apostrophe.ua,24,14,
T3,ua,uk,export,Archives of Ukraine,au.archives.gov.ua,24,14,deep_host
T3,ua,uk,export,Army FM,armyfm.com.ua,24,14,
T3,ua,uk,export,ArmyInform,armyinform.com.ua,24,14,
T3,ua,uk,export,Aspekti Publìčnogo Upravlìnnâ,aspects.org.ua,24,14,
T3,ua,uk,export,Astronomical School’s Report,astro.nau.edu.ua,24,14,deep_host
T3,ua,uk,export,ATR,atr.ua,24,14,
T3,ua,uk,export,Avtomatizaciâ Tehnologičeskih i Biznes-Processov,journals.onaft.edu.ua,24,14,deep_host
T3,ua,uk,export,Avtomobilʹnyj Transport (Harʹkov),at.khadi.kharkov.ua,24,14,deep_host
T3,ua,uk,export,Avtoradio,avtoradio.ua,24,14,
T3,ua,uk,export,Berezil,berezil.kh.ua,24,14,
T3,ua,uk,export,Biotechnologia acta,biotechnology.kiev.ua,24,14,
T3,ua,uk,export,"Bolʹ, Sustavy, Pozvonočnik",pjs.zaslavsky.com.ua,24,14,deep_host
T3,ua,uk,export,Bozhyi Siyach,bs.tze.org.ua,24,14,deep_host
T3,ua,uk,export,Bulletin of Kyiv National University of Culture and Arts: Series in Arts,arts-series-knukim.pp.ua,24,14,
T3,ua,uk,export,Bulletin of Kyiv National University of Culture and Arts: Series in Arts,journal-knukim.com.ua,24,14,
T3,ua,uk,export,Bulletin of Problems Biology and Medicine,vpbm.com.ua,24,14,
T3,ua,uk,export,Bulletin of the National Academy of Sciences of Ukraine,visnyk-nanu.org.ua,24,14,
T3,ua,uk,export,"Bulletin of Yaroslav Mudryi NLU: Series:Philosophy, philosophy of law, political science, sociology",fil.nlu.edu.ua,24,14,deep_host
T3,ua,uk,export,Business,business.ua,24,14,
T3,ua,uk,export,BZH,bzh.life,24,14,
T3,ua,uk,export,Bìofìzičnij Vìsnik,periodicals.karazin.ua,24,14,
T3,ua,uk,export,Bìofìzičnij Vìsnik,www-biomedphys.univer.kharkov.ua,24,14,deep_host
T3,ua,uk,export,Center News,centernews.com.ua,24,14,
T3,ua,uk,export,Channel 34,34.ua,24,14,
T3,ua,uk,export,Crimean chamber,krymsvitlytsia.com.ua,24,14,
T3,ua,uk,export,Culture of Ukraine,ku-khsac.in.ua,24,14,
T3,ua,uk,export,Democratic Ukraine,dua.com.ua,24,14,
T3,ua,uk,export,East European Journal of Physics,eejp.univer.kharkov.ua,24,14,deep_host
T3,ua,uk,export,East European Journal of Psycholinguistics,eepl.at.ua,24,14,
T3,ua,uk,export,East European Journal of Psycholinguistics,eejpl.vnu.edu.ua,24,14,deep_host
T3,ua,uk,export,Ekonomìka Harčovoï Promislovostì,onaft-fie.com,24,14,
T3,ua,uk,export,Ekonomìka Harčovoï Promislovostì,fie.onaft.edu.ua,24,14,deep_host
T3,ua,uk,export,"Ekonomìčnij Vìsnik Nacìonalʹnogo Tehnìčnogo Unìversitetu Ukraïni ""Kiïvsʹkij Polìtehnìčnij Institut""",ev.fmm.kpi.ua,24,14,deep_host
T3,ua,uk,export,Ekspres,expres.ua,24,14,
T3,ua,uk,export,Electrical Engineering & Electromechanics,eie.khpi.edu.ua,24,14,deep_host
T3,ua,uk,export,Elektrotehnìka ta Elektroenergetika,ee.zntu.edu.ua,24,14,deep_host
T3,ua,uk,export,Enter Music,enter.ua,24,14,
T3,ua,uk,export,Espreso TV,global.espreso.tv,24,14,subdomain_of_catalogue_domain
T3,ua,uk,export,Farmatsevtychnyi zhurnal,pharmj.org.ua,24,14,
T3,ua,uk,export,Finance.ua,finance.ua,24,14,
T3,ua,uk,export,FREEДOM,uatv.ua,24,14,
T3,ua,uk,export,Frontliner,frontliner.com.ua,24,14,
T3,ua,uk,export,Gastroenterologìa,gastro.zaslavsky.com.ua,24,14,deep_host
T3,ua,pl,export,Gazeta Lwowska,lwow.home.pl,24,19,
T3,ua,uk,export,Geo-Technical Mechanics,geotm.dp.ua,24,14,
T3,ua,uk,export,Granì,grani.org.ua,24,14,
T3,ua,uk,export,Harper's Bazaar Ukraine,harpersbazaar.com.ua,24,14,
T3,ua,uk,export,Harčova Nauka ì Tehnologìâ,fst.onaft.edu.ua,24,14,deep_host
T3,ua,uk,export,History journal of Yuriy Fedkovych Chernivtsi National University,hj.chnu.edu.ua,24,14,deep_host
T3,ua,uk,export,Holodilʹnaâ Tehnika i Tehnologiâ,reftech.irce.od.ua,24,14,deep_host
T3,ua,uk,export,Holodilʹnaâ Tehnika i Tehnologiâ,reftech.onaft.edu.ua,24,14,deep_host
T3,ua,uk,export,ICTV2,ictv.ua,24,14,
T3,ua,uk,export,Indigo TV,indigotv.com.ua,24,14,
T3,ua,uk,export,Information Processing Systems,hups.mil.gov.ua,24,14,deep_host
T3,ua,uk,export,Institute of Mass Information,imi.org.ua,24,14,
T3,ua,uk,export,Interfax-Ukraine,en.interfax.com.ua,24,14,deep_host
T3,ua,uk,export,International Economic Policy,iepjournal.com,24,14,
T3,ua,uk,export,International Economic Policy,kneu.kiev.ua,24,14,
T3,ua,uk,export,International Relations: Theory and Practical Aspects,international-relations.knukim.edu.ua,24,14,deep_host
T3,ua,uk,export,Investytsiyi praktyka ta dosvid,nayka.com.ua,24,14,
T3,ua,uk,export,Istorychna Pravda,istpravda.com.ua,24,14,
T3,ua,uk,export,K2,k2.ua,24,14,
T3,ua,uk,export,Kardìohìrurgìâ ta Intervencìjna Kardìologìâ,csic.com.ua,24,14,
T3,ua,uk,export,Kibernetika i vyčislitelʹnaâ tehnika,kvt-journal.org.ua,24,14,
T3,ua,uk,export,Kiss FM Ukraine,kissfm.ua,24,14,
T3,ua,uk,export,Komanda,komanda.com.ua,24,14,
T3,ua,uk,export,Komunalʹne Gospodarstvo Mìst,khg.kname.edu.ua,24,14,deep_host
T3,ua,uk,export,Kozelshchynski visti,kozvisti.com.ua,24,14,
T3,ua,uk,export,Krajeznavstvo,nsku.org.ua,24,14,
T3,ua,uk,export,Kyiv Historical Studies,istorstudio.kubg.edu.ua,24,14,deep_host
T3,ua,uk,export,Lesya Ukrainka Eastern European National University Scientific Bulletin: Series: Biological Sciences,journalbio.eenu.edu.ua,24,14,deep_host
T3,ua,uk,export,LIGABusinessinform,lbi.ua,24,14,
T3,ua,uk,export,Like news,like-news.info,24,14,
T3,ua,uk,export,Lounge FM,loungefm.com.ua,24,14,
T3,ua,uk,export,M1,m1.tv,24,14,
T3,ua,uk,export,Makarivs'ki visti,makvisti.com,24,14,
T3,ua,uk,export,Malyatko TV,malyatko-tv.com.ua,24,14,
T3,ua,uk,export,Marie Claire Ukraine,marieclaire.ua,24,14,
T3,ua,uk,export,Medičnì Perspektivi,medpers.dsma.dp.ua,24,14,deep_host
T3,ua,uk,export,Mega,megatv.ua,24,14,
T3,ug,lg,export,Bukedde,bukedde.co.ug,6,0,
T3,vn,vi,export,An Viên Television,bchannel.vn,14,8,
T3,vn,vi,export,Communist Review,en.tapchicongsan.org.vn,14,8,deep_host
T3,vn,vi,export,Communist Review,tapchicongsan.org.vn,14,8,
T3,vn,vi,export,Dalat University Journal of Science,tckh.dlu.edu.vn,14,8,deep_host
T3,vn,vi,export,Dienbien Radio and Television,dienbientv.vn,14,8,
T3,vn,vi,export,FBNC,fbnc.vn,14,8,
T3,vn,vi,export,Gia Lai Newspaper and Radio – Television,gialaitv.vn,14,8,
T3,vn,vi,export,Hanoi Radio – Television Station,hanoionline.vn,14,8,
T3,vn,vi,export,Ho Chi Minh City Television,htv.com.vn,14,8,
T3,vn,vi,export,"Hue Newspaper, Radio and Television",huetv.com.vn,14,8,
T3,vn,vi,export,Khanh Hoa Radio – Television Station,ktv.org.vn,14,8,
T3,vn,vi,export,Lao Động,laodong.vn,14,8,
T3,vn,vi,export,Mathematics and Youth Magazine,viennghiencuusachgd.com,14,8,
T3,vn,vi,export,Pi Journal,pi.edu.vn,14,8,
